t_csv,t_corrected,x_csv,y_csv,x_pred,y_pred,resid_x,resid_y,resid_t,x_pred_rounded,y_pred_rounded,x_match,y_match,xy_match,l1_distance,difference_sq
34.36465218,34.36465218,85.84524,57.303776,85.84524001,57.30377654,1.18E-08,5.39E-07,-2.01E-11,85.84524,57.303777,TRUE,FALSE,FALSE,5.51E-07,1.00E-12
34.46082017,34.46082018,85.9569,57.30271,85.9569,57.30271172,-1.13E-09,1.72E-06,1.12E-08,85.9569,57.30271,TRUE,TRUE,TRUE,1.73E-06,0
34.4730249,34.47302488,85.971016,57.302673,85.97101602,57.30267145,1.97E-08,-1.55E-06,-1.99E-08,85.971016,57.302671,TRUE,FALSE,FALSE,1.57E-06,4.00E-12
34.51696741,34.51696739,86.021736,57.302708,86.02173602,57.30270682,2.38E-08,-1.18E-06,-1.65E-08,86.021736,57.302707,TRUE,FALSE,FALSE,1.20E-06,1.00E-12
34.53089728,34.53089725,86.03778,57.30278,86.03778005,57.30277748,4.58E-08,-2.52E-06,-2.93E-08,86.03778,57.30278,TRUE,TRUE,TRUE,2.56E-06,0
34.5714601,34.57146011,86.084404,57.303146,86.08440396,57.30314818,-3.53E-08,2.18E-06,1.57E-08,86.084404,57.303148,TRUE,FALSE,FALSE,2.22E-06,4.00E-12
34.59634811,34.59634811,86.11294,57.303497,86.11293998,57.30349835,-2.29E-08,1.35E-06,7.65E-09,86.11294,57.303498,TRUE,FALSE,FALSE,1.37E-06,1.00E-12
34.60351749,34.60351745,86.12115,57.30362,86.12115009,57.30361668,9.03E-08,-3.32E-06,-3.71E-08,86.12115,57.30362,TRUE,TRUE,TRUE,3.41E-06,0
34.65824292,34.65824291,86.18367,57.30478,86.18367001,57.30477989,1.24E-08,-1.08E-07,-6.35E-09,86.18367,57.30478,TRUE,TRUE,TRUE,1.20E-07,0
34.68422608,34.68422607,86.21326,57.305496,86.21326005,57.30549474,5.43E-08,-1.26E-06,-1.75E-08,86.21326,57.305495,TRUE,FALSE,FALSE,1.32E-06,1.00E-12
34.68997172,34.68997171,86.219795,57.305668,86.21979504,57.30566708,4.28E-08,-9.22E-07,-1.42E-08,86.219795,57.305667,TRUE,FALSE,FALSE,9.65E-07,1.00E-12
34.70702198,34.70702196,86.23917,57.30621,86.23917004,57.30620909,4.45E-08,-9.06E-07,-1.41E-08,86.23917,57.30621,TRUE,TRUE,TRUE,9.51E-07,0
34.7101309,34.71013089,86.2427,57.306313,86.24270001,57.30631287,1.42E-08,-1.29E-07,-6.60E-09,86.2427,57.306313,TRUE,TRUE,TRUE,1.43E-07,0
34.73855293,34.7385529,86.27493,57.307335,86.27493011,57.30733271,1.09E-07,-2.29E-06,-2.74E-08,86.27493,57.307333,TRUE,FALSE,FALSE,2.40E-06,4.00E-12
34.74908107,34.74908106,86.28685,57.307743,86.28685,57.30774317,1.53E-09,1.68E-07,-3.75E-09,86.28685,57.307743,TRUE,TRUE,TRUE,1.70E-07,0
34.75596637,34.75596638,86.29464,57.30802,86.29463995,57.30802121,-4.67E-08,1.21E-06,6.27E-09,86.29464,57.30802,TRUE,TRUE,TRUE,1.25E-06,0
34.7892318,34.78923182,86.332214,57.30947,86.3322139,57.30947207,-9.69E-08,2.07E-06,1.46E-08,86.332214,57.30947,TRUE,TRUE,TRUE,2.17E-06,0
34.81525901,34.81525902,86.36154,57.31073,86.36153988,57.3107324,-1.23E-07,2.40E-06,1.77E-08,86.36154,57.31073,TRUE,TRUE,TRUE,2.52E-06,0
34.84520318,34.84520317,86.3952,57.31232,86.39520003,57.31231957,3.48E-08,-4.26E-07,-9.55E-09,86.3952,57.31232,TRUE,TRUE,TRUE,4.60E-07,0
34.87120577,34.87120574,86.42436,57.31382,86.42436014,57.31381791,1.43E-07,-2.09E-06,-2.56E-08,86.42436,57.31382,TRUE,TRUE,TRUE,2.23E-06,0
34.87521999,34.87521998,86.428856,57.31406,86.42885606,57.31405923,5.91E-08,-7.72E-07,-1.29E-08,86.428856,57.31406,TRUE,TRUE,TRUE,8.31E-07,0
35.00909547,35.00909545,86.577896,57.323666,86.57789608,57.32366524,7.54E-08,-7.64E-07,-1.29E-08,86.577896,57.323665,TRUE,FALSE,FALSE,8.40E-07,1.00E-12
35.16633773,35.16633774,86.750656,57.33892,86.75065591,57.33892093,-9.46E-08,9.28E-07,3.20E-09,86.750656,57.33892,TRUE,TRUE,TRUE,1.02E-06,0
35.16663505,35.16663503,86.75098,57.338955,86.75098013,57.33895394,1.29E-07,-1.06E-06,-1.57E-08,86.75098,57.338954,TRUE,FALSE,FALSE,1.18E-06,1.00E-12
35.24178542,35.24178541,86.83264,57.347816,86.83264007,57.34781549,7.43E-08,-5.07E-07,-1.05E-08,86.83264,57.347815,TRUE,FALSE,FALSE,5.81E-07,1.00E-12
35.28180813,35.2818081,86.875885,57.35296,86.87588528,57.35295797,2.82E-07,-2.03E-06,-2.48E-08,86.875885,57.35296,TRUE,TRUE,TRUE,2.31E-06,0
35.28893683,35.28893682,86.88357,57.353905,86.88357,57.35390509,-2.32E-09,9.40E-08,-4.83E-09,86.88357,57.353905,TRUE,TRUE,TRUE,9.64E-08,0
35.35550976,35.35550974,86.95507,57.36321,86.95507016,57.363209,1.59E-07,-1.00E-06,-1.51E-08,86.95507,57.36321,TRUE,TRUE,TRUE,1.16E-06,0
35.39595776,35.39595776,86.998276,57.36927,86.99827595,57.36927038,-4.84E-08,3.80E-07,-2.26E-09,86.998276,57.36927,TRUE,TRUE,TRUE,4.28E-07,0
35.40089752,35.4008975,87.00354,57.370033,87.00354017,57.37003197,1.71E-07,-1.03E-06,-1.52E-08,87.00354,57.370032,TRUE,FALSE,FALSE,1.20E-06,1.00E-12
35.42875752,35.42875753,87.03318,57.374413,87.03317972,57.37441481,-2.83E-07,1.81E-06,1.09E-08,87.03318,57.374415,TRUE,FALSE,FALSE,2.10E-06,4.00E-12
35.44167179,35.44167181,87.04689,57.376495,87.04688968,57.37649702,-3.21E-07,2.02E-06,1.27E-08,87.04689,57.376497,TRUE,FALSE,FALSE,2.34E-06,4.00E-12
35.54007291,35.54007291,87.15074,57.393425,87.15073997,57.3934252,-2.59E-08,2.00E-07,-4.05E-09,87.15074,57.393425,TRUE,TRUE,TRUE,2.26E-07,0
35.59117659,35.59117655,87.20424,57.40297,87.20424069,57.4029665,6.94E-07,-3.50E-06,-3.67E-08,87.20424,57.40297,TRUE,TRUE,TRUE,4.20E-06,0
35.60527765,35.60527762,87.21895,57.405693,87.21895051,57.40569049,5.08E-07,-2.51E-06,-2.79E-08,87.21895,57.40569,TRUE,FALSE,FALSE,3.02E-06,9.00E-12
35.71076429,35.71076428,87.32826,57.427334,87.32825995,57.42733427,-4.80E-08,2.69E-07,-3.62E-09,87.32826,57.427334,TRUE,TRUE,TRUE,3.17E-07,0
35.71851533,35.7185153,87.33624,57.429016,87.33624058,57.42901345,5.78E-07,-2.55E-06,-2.74E-08,87.33624,57.429013,TRUE,FALSE,FALSE,3.13E-06,9.00E-12
35.7208576,35.72085757,87.33865,57.429527,87.33865084,57.42952329,8.38E-07,-3.71E-06,-3.72E-08,87.33865,57.429523,TRUE,FALSE,FALSE,4.55E-06,1.60E-11
35.77834113,35.77834113,87.3976,57.442387,87.39759984,57.44238773,-1.60E-07,7.29E-07,8.49E-11,87.3976,57.442388,TRUE,FALSE,FALSE,8.89E-07,1.00E-12
35.83133896,35.83133894,87.4516,57.454853,87.45160032,57.45485177,3.16E-07,-1.23E-06,-1.58E-08,87.4516,57.454852,TRUE,FALSE,FALSE,1.55E-06,1.00E-12
35.86413756,35.86413754,87.48485,57.46286,87.48485056,57.46285785,5.62E-07,-2.15E-06,-2.30E-08,87.48485,57.46286,TRUE,TRUE,TRUE,2.72E-06,0
35.87743098,35.87743097,87.49829,57.466167,87.49829006,57.4661668,6.42E-08,-2.03E-07,-7.54E-09,87.49829,57.466167,TRUE,TRUE,TRUE,2.67E-07,0
35.95490641,35.95490641,87.57619,57.48619,87.57618948,57.48619192,-5.20E-07,1.92E-06,8.53E-09,87.57619,57.48619,TRUE,TRUE,TRUE,2.44E-06,0
35.99592982,35.99592982,87.61714,57.49731,87.61713983,57.49731064,-1.72E-07,6.43E-07,-1.24E-09,87.61714,57.49731,TRUE,TRUE,TRUE,8.15E-07,0
36.08977005,36.08977006,87.71003,57.5241,87.71002963,57.52410123,-3.71E-07,1.23E-06,2.52E-09,87.71003,57.5241,TRUE,TRUE,TRUE,1.60E-06,0
36.1005399,36.10053989,87.72062,57.527298,87.72062014,57.5272976,1.37E-07,-4.00E-07,-8.70E-09,87.72062,57.527298,TRUE,TRUE,TRUE,5.37E-07,0
36.17177903,36.17177903,87.790306,57.549076,87.79030571,57.54907692,-2.93E-07,9.20E-07,-5.36E-11,87.790306,57.549077,TRUE,FALSE,FALSE,1.21E-06,1.00E-12
36.25827865,36.25827864,87.874054,57.57702,87.87405419,57.57701949,1.93E-07,-5.09E-07,-8.97E-09,87.874054,57.57702,TRUE,TRUE,TRUE,7.01E-07,0
36.31495202,36.31495202,87.928406,57.596226,87.92840589,57.59622633,-1.10E-07,3.30E-07,-4.12E-09,87.928406,57.596226,TRUE,TRUE,TRUE,4.40E-07,0
36.3317963,36.33179629,87.94448,57.602074,87.94448035,57.6020731,3.49E-07,-9.00E-07,-1.08E-08,87.94448,57.602073,TRUE,FALSE,FALSE,1.25E-06,1.00E-12
36.33204743,36.33204743,87.94472,57.60216,87.94471973,57.60216075,-2.69E-07,7.52E-07,-1.86E-09,87.94472,57.60216,TRUE,TRUE,TRUE,1.02E-06,0
36.33568791,36.33568792,87.94819,57.60343,87.94818891,57.60343295,-1.09E-06,2.95E-06,9.99E-09,87.94819,57.60343,TRUE,TRUE,TRUE,4.04E-06,0
36.36040379,36.36040377,87.971695,57.612152,87.97169629,57.61214865,1.29E-06,-3.35E-06,-2.35E-08,87.971696,57.612149,FALSE,FALSE,FALSE,4.64E-06,1.00E-11
36.37975004,36.37975002,87.99004,57.61907,87.99004132,57.61906662,1.32E-06,-3.38E-06,-2.32E-08,87.99004,57.61907,TRUE,TRUE,TRUE,4.70E-06,0
36.43207108,36.43207107,88.03941,57.6382,88.03941048,57.63819884,4.81E-07,-1.16E-06,-1.15E-08,88.03941,57.6382,TRUE,TRUE,TRUE,1.64E-06,0
36.44418436,36.44418436,88.05079,57.642715,88.05078936,57.6427166,-6.37E-07,1.60E-06,1.53E-09,88.05079,57.642717,TRUE,FALSE,FALSE,2.24E-06,4.00E-12
36.4679196,36.46791959,88.07303,57.651665,88.07302982,57.65166547,-1.80E-07,4.66E-07,-3.83E-09,88.07303,57.651665,TRUE,TRUE,TRUE,6.46E-07,0
36.48075931,36.4807593,88.08503,57.65656,88.08503009,57.65655981,9.35E-08,-1.94E-07,-6.77E-09,88.08503,57.65656,TRUE,TRUE,TRUE,2.87E-07,0
36.494244,36.49424399,88.09761,57.66174,88.09760983,57.66174044,-1.72E-07,4.40E-07,-4.02E-09,88.09761,57.66174,TRUE,TRUE,TRUE,6.13E-07,0
36.54513575,36.54513575,88.14487,57.681667,88.14487019,57.68166659,1.91E-07,-4.09E-07,-7.49E-09,88.14487,57.681667,TRUE,TRUE,TRUE,6.00E-07,0
36.56868685,36.56868686,88.166626,57.691086,88.16662484,57.69108865,-1.16E-06,2.65E-06,3.97E-09,88.166625,57.691089,FALSE,FALSE,FALSE,3.82E-06,1.00E-11
36.59796949,36.59796947,88.19357,57.702984,88.1935711,57.70298158,1.10E-06,-2.42E-06,-1.43E-08,88.19357,57.702982,TRUE,FALSE,FALSE,3.52E-06,4.00E-12
36.60581897,36.60581897,88.200775,57.706203,88.20077493,57.70620317,-6.62E-08,1.74E-07,-5.27E-09,88.200775,57.706203,TRUE,TRUE,TRUE,2.40E-07,0
36.61072949,36.6107295,88.20528,57.70822,88.20527738,57.70822579,-2.62E-06,5.79E-06,1.36E-08,88.20528,57.70823,TRUE,FALSE,FALSE,8.41E-06,1.00E-10
36.61555668,36.61555667,88.2097,57.71022,88.20970025,57.71021948,2.49E-07,-5.17E-07,-7.59E-09,88.2097,57.71022,TRUE,TRUE,TRUE,7.65E-07,0
36.61882123,36.61882123,88.21269,57.71157,88.21268962,57.71157085,-3.75E-07,8.48E-07,-3.06E-09,88.21269,57.71157,TRUE,TRUE,TRUE,1.22E-06,0
36.651517,36.65151699,88.24255,57.725243,88.24255086,57.72524119,8.59E-07,-1.81E-06,-1.13E-08,88.24255,57.725241,TRUE,FALSE,FALSE,2.67E-06,4.00E-12
36.65464483,36.65464483,88.2454,57.726562,88.24540004,57.72656193,4.42E-08,-6.66E-08,-6.05E-09,88.2454,57.726562,TRUE,TRUE,TRUE,1.11E-07,0
36.65590108,36.65590107,88.246544,57.727093,88.246544,57.72709302,1.40E-09,2.46E-08,-5.77E-09,88.246544,57.727093,TRUE,TRUE,TRUE,2.60E-08,0
36.68453316,36.68453316,88.27256,57.739296,88.27255961,57.73929684,-3.90E-07,8.42E-07,-3.51E-09,88.27256,57.739297,TRUE,FALSE,FALSE,1.23E-06,1.00E-12
36.74545331,36.7454533,88.327545,57.7659,88.32754639,57.76589722,1.39E-06,-2.78E-06,-1.20E-08,88.327546,57.7659,FALSE,TRUE,FALSE,4.17E-06,1.00E-12
36.7866585,36.7866585,88.364456,57.784378,88.36445479,57.7843804,-1.21E-06,2.40E-06,-1.30E-09,88.364455,57.78438,FALSE,FALSE,FALSE,3.61E-06,5.00E-12
36.85004588,36.85004588,88.420784,57.81359,88.42078347,57.81359101,-5.26E-07,1.01E-06,-4.43E-09,88.420783,57.81359,FALSE,TRUE,FALSE,1.54E-06,1.00E-12
36.87484456,36.87484455,88.44267,57.82528,88.4426721,57.82527614,2.10E-06,-3.86E-06,-9.76E-09,88.44267,57.82528,TRUE,TRUE,TRUE,5.95E-06,0
36.93351455,36.93351455,88.494125,57.853497,88.49412363,57.85349947,-1.37E-06,2.47E-06,-4.46E-09,88.494124,57.853499,FALSE,FALSE,FALSE,3.84E-06,5.00E-12
36.93820306,36.93820305,88.498215,57.85579,88.498215,57.85579002,9.18E-10,2.17E-08,-5.66E-09,88.498215,57.85579,TRUE,TRUE,TRUE,2.26E-08,0
36.97887788,36.97887788,88.533585,57.875877,88.53358314,57.87588025,-1.86E-06,3.25E-06,-5.47E-09,88.533583,57.87588,FALSE,FALSE,FALSE,5.10E-06,1.30E-11
37.0100784,37.0100784,88.56056,57.891556,88.56055934,57.89155714,-6.58E-07,1.14E-06,-5.90E-09,88.56056,57.891557,TRUE,FALSE,FALSE,1.80E-06,1.00E-12
37.02411747,37.02411746,88.572655,57.898685,88.57265401,57.89868669,-9.88E-07,1.69E-06,-6.27E-09,88.572654,57.898687,FALSE,FALSE,FALSE,2.68E-06,5.00E-12
37.05090786,37.05090786,88.59566,57.91242,88.59565875,57.9124221,-1.25E-06,2.10E-06,-6.97E-09,88.59566,57.91242,TRUE,TRUE,TRUE,3.34E-06,0
37.18062897,37.18062897,88.70565,57.981354,88.70564932,57.98135507,-6.79E-07,1.07E-06,-7.58E-09,88.70565,57.981355,TRUE,FALSE,FALSE,1.75E-06,1.00E-12
37.23332214,37.23332213,88.749664,58.010506,88.7496628,58.01050781,-1.20E-06,1.81E-06,-1.00E-08,88.749663,58.010508,FALSE,FALSE,FALSE,3.00E-06,5.00E-12
37.25280718,37.25280718,88.76584,58.021458,88.76584067,58.02145703,6.67E-07,-9.67E-07,-2.73E-09,88.76584,58.021457,TRUE,FALSE,FALSE,1.63E-06,1.00E-12
37.37127941,37.3712794,88.86307,58.089996,88.86306802,58.08999876,-1.98E-06,2.76E-06,-1.63E-08,88.86307,58.089999,TRUE,FALSE,FALSE,4.74E-06,9.00E-12
37.39235326,37.39235325,88.88016,58.102543,88.88015799,58.10254577,-2.01E-06,2.77E-06,-1.69E-08,88.88016,58.102546,TRUE,FALSE,FALSE,4.78E-06,9.00E-12
37.42457757,37.42457757,88.90617,58.12194,88.90617069,58.12193909,6.90E-07,-9.10E-07,-1.03E-09,88.90617,58.12194,TRUE,TRUE,TRUE,1.60E-06,0
37.44664169,37.44664167,88.9239,58.13536,88.92389807,58.13536258,-1.93E-06,2.58E-06,-1.76E-08,88.9239,58.13536,TRUE,TRUE,TRUE,4.50E-06,0
37.52577937,37.52577937,88.98692,58.18448,88.98692172,58.18447782,1.72E-06,-2.18E-06,7.26E-09,88.98692,58.18448,TRUE,TRUE,TRUE,3.90E-06,0
37.5280569,37.52805691,88.98872,58.185917,88.98872255,58.18591378,2.55E-06,-3.22E-06,1.33E-08,88.98872,58.185914,TRUE,FALSE,FALSE,5.77E-06,9.00E-12
37.59029268,37.59029268,89.03765,58.22564,89.03765094,58.22563886,9.45E-07,-1.14E-06,2.29E-09,89.03765,58.22564,TRUE,TRUE,TRUE,2.09E-06,0
37.59689261,37.59689259,89.04281,58.229904,89.04280788,58.22990661,-2.12E-06,2.61E-06,-2.18E-08,89.04281,58.229907,TRUE,FALSE,FALSE,4.74E-06,9.00E-12
37.61370992,37.61370992,89.05592,58.24083,89.05592078,58.24082907,7.78E-07,-9.29E-07,1.18E-09,89.05592,58.24083,TRUE,TRUE,TRUE,1.71E-06,0
37.68974857,37.68974857,89.114716,58.29107,89.11471608,58.29106992,8.28E-08,-8.17E-08,-4.26E-09,89.114716,58.29107,TRUE,TRUE,TRUE,1.65E-07,0
37.72209293,37.72209293,89.13948,58.312866,89.13948044,58.31286551,4.43E-07,-4.93E-07,-9.89E-10,89.13948,58.312866,TRUE,TRUE,TRUE,9.36E-07,0
37.73023783,37.73023785,89.14569,58.318398,89.14569351,58.31839401,3.51E-06,-3.99E-06,2.66E-08,89.14569,58.318394,TRUE,FALSE,FALSE,7.51E-06,1.60E-11
37.77584523,37.77584525,89.18031,58.34965,89.18031207,58.3496477,2.07E-06,-2.30E-06,1.44E-08,89.18031,58.34965,TRUE,TRUE,TRUE,4.37E-06,0
37.77792919,37.77792921,89.181885,58.35109,89.18188697,58.35108783,1.97E-06,-2.17E-06,1.34E-08,89.181887,58.35109,FALSE,TRUE,FALSE,4.14E-06,4.00E-12
37.81327864,37.81327863,89.20851,58.375675,89.20850878,58.37567634,-1.22E-06,1.34E-06,-1.65E-08,89.20851,58.375676,TRUE,FALSE,FALSE,2.56E-06,1.00E-12
37.82545321,37.82545322,89.217636,58.384216,89.21763709,58.38421483,1.09E-06,-1.17E-06,5.67E-09,89.217637,58.384215,FALSE,FALSE,FALSE,2.25E-06,2.00E-12
37.88811393,37.88811394,89.26429,58.42873,89.26429157,58.42872837,1.57E-06,-1.63E-06,1.10E-08,89.26429,58.42873,TRUE,TRUE,TRUE,3.20E-06,0
37.90033335,37.9003333,89.27333,58.437515,89.27332571,58.4375195,-4.29E-06,4.50E-06,-4.80E-08,89.27333,58.437519,TRUE,FALSE,FALSE,8.79E-06,1.60E-11
37.96548499,37.96548498,89.321144,58.485,89.32114281,58.48500121,-1.19E-06,1.21E-06,-1.70E-08,89.321143,58.485,FALSE,TRUE,FALSE,2.40E-06,1.00E-12
38.01953998,38.01953994,89.36037,58.52517,89.36036687,58.52517309,-3.13E-06,3.09E-06,-3.79E-08,89.36037,58.52517,TRUE,TRUE,TRUE,6.21E-06,0
38.01959774,38.01959772,89.36041,58.525215,89.36040858,58.5252164,-1.42E-06,1.40E-06,-1.97E-08,89.36041,58.525216,TRUE,FALSE,FALSE,2.82E-06,1.00E-12
38.02531028,38.02531028,89.36453,58.529503,89.36453001,58.529503,7.97E-09,3.95E-09,-4.45E-09,89.36453,58.529503,TRUE,TRUE,TRUE,1.19E-08,0
38.03942501,38.03942499,89.374695,58.540127,89.37469386,58.54012812,-1.14E-06,1.12E-06,-1.67E-08,89.374694,58.540128,FALSE,FALSE,FALSE,2.25E-06,2.00E-12
38.04382049,38.04382052,89.37785,58.54345,89.37785339,58.54344673,3.39E-06,-3.27E-06,3.20E-08,89.37785,58.54345,TRUE,TRUE,TRUE,6.66E-06,0
38.04783609,38.04783606,89.38074,58.54648,89.38073742,58.54648251,-2.58E-06,2.51E-06,-3.23E-08,89.38074,58.54648,TRUE,TRUE,TRUE,5.08E-06,0
38.05613732,38.05613734,89.38669,58.552773,89.38669246,58.55277064,2.46E-06,-2.36E-06,2.22E-08,89.38669,58.552771,TRUE,FALSE,FALSE,4.82E-06,4.00E-12
38.06391344,38.06391346,89.39226,58.558678,89.39226209,58.55867601,2.09E-06,-1.99E-06,1.82E-08,89.39226,58.558676,TRUE,FALSE,FALSE,4.08E-06,4.00E-12
38.07165488,38.07165485,89.3978,58.564568,89.3977985,58.56456944,-1.50E-06,1.44E-06,-2.07E-08,89.3978,58.564569,TRUE,FALSE,FALSE,2.94E-06,1.00E-12
38.08408415,38.08408414,89.40667,58.574062,89.40667017,58.57406185,1.70E-07,-1.51E-07,-2.58E-09,89.40667,58.574062,TRUE,TRUE,TRUE,3.21E-07,0
38.17712362,38.17712361,89.4724,58.646294,89.47239926,58.64629468,-7.42E-07,6.85E-07,-1.27E-08,89.4724,58.646295,TRUE,FALSE,FALSE,1.43E-06,1.00E-12
38.2144038,38.2144038,89.4984,58.67582,89.49840056,58.67581951,5.61E-07,-4.90E-07,2.11E-09,89.4984,58.67582,TRUE,TRUE,TRUE,1.05E-06,0
38.24209719,38.2420972,89.51759,58.697968,89.51759144,58.69796675,1.44E-06,-1.25E-06,1.22E-08,89.51759,58.697967,TRUE,FALSE,FALSE,2.69E-06,1.00E-12
38.27858694,38.2785869,89.54272,58.727425,89.54271676,58.72742781,-3.24E-06,2.81E-06,-4.14E-08,89.54272,58.727428,TRUE,FALSE,FALSE,6.04E-06,9.00E-12
38.33998755,38.33998757,89.58458,58.777718,89.58458214,58.77771621,2.14E-06,-1.79E-06,2.08E-08,89.58458,58.777716,TRUE,FALSE,FALSE,3.93E-06,4.00E-12
38.37908444,38.37908445,89.61097,58.810204,89.61097094,58.81020323,9.42E-07,-7.66E-07,6.98E-09,89.61097,58.810203,TRUE,FALSE,FALSE,1.71E-06,1.00E-12
38.47305562,38.47305561,89.673546,58.889763,89.67354538,58.8897635,-6.23E-07,4.98E-07,-1.12E-08,89.673545,58.889763,FALSE,TRUE,FALSE,1.12E-06,1.00E-12
38.4997927,38.49979269,89.69113,58.91278,89.69113022,58.91277984,2.17E-07,-1.60E-07,-1.28E-09,89.69113,58.91278,TRUE,TRUE,TRUE,3.76E-07,0
38.50186785,38.50186786,89.69249,58.914574,89.692491,58.91457323,9.97E-07,-7.65E-07,7.91E-09,89.69249,58.914573,TRUE,FALSE,FALSE,1.76E-06,1.00E-12
38.50434716,38.50434717,89.694115,58.916718,89.69411602,58.91671721,1.02E-06,-7.85E-07,8.24E-09,89.694116,58.916717,FALSE,FALSE,FALSE,1.81E-06,2.00E-12
38.51504769,38.51504769,89.70112,58.925987,89.70112001,58.925987,6.84E-09,3.07E-09,-3.72E-09,89.70112,58.925987,TRUE,TRUE,TRUE,9.91E-09,0
38.5196088,38.51960881,89.7041,58.929947,89.70410077,58.92994642,7.68E-07,-5.83E-07,5.24E-09,89.7041,58.929946,TRUE,FALSE,FALSE,1.35E-06,1.00E-12
38.61549092,38.61549095,89.76611,59.014305,89.76611261,59.01430309,2.61E-06,-1.91E-06,2.71E-08,89.76611,59.014303,TRUE,FALSE,FALSE,4.52E-06,4.00E-12
38.65014254,38.65014254,89.78822,59.045315,89.78822015,59.0453149,1.50E-07,-1.01E-07,-1.84E-09,89.78822,59.045315,TRUE,TRUE,TRUE,2.51E-07,0
38.71236628,38.7123663,89.827515,59.1017,89.82751671,59.10169881,1.71E-06,-1.19E-06,1.65E-08,89.827517,59.1017,FALSE,TRUE,FALSE,2.90E-06,4.00E-12
38.73859197,38.73859197,89.843925,59.12573,89.84392515,59.1257299,1.48E-07,-9.55E-08,-1.75E-09,89.843925,59.12573,TRUE,TRUE,TRUE,2.43E-07,0
38.88980948,38.88980947,89.93677,59.267353,89.93676998,59.26735302,-1.82E-08,1.82E-08,-3.47E-09,89.93677,59.267353,TRUE,TRUE,TRUE,3.64E-08,0
38.94966528,38.9496653,89.972694,59.32484,89.97269624,59.32483859,2.24E-06,-1.41E-06,2.24E-08,89.972696,59.32484,FALSE,TRUE,FALSE,3.65E-06,4.00E-12
38.98530587,38.98530589,89.993866,59.35945,89.99386842,59.3594485,2.42E-06,-1.50E-06,2.43E-08,89.993868,59.35945,FALSE,TRUE,FALSE,3.92E-06,4.00E-12
39.0402987,39.04029872,90.026215,59.413406,90.02621701,59.41340479,2.01E-06,-1.21E-06,1.95E-08,90.026217,59.413405,FALSE,FALSE,FALSE,3.22E-06,5.00E-12
39.05527542,39.05527542,90.03496,59.428215,90.0349599,59.42821507,-1.02E-07,6.71E-08,-4.17E-09,90.03496,59.428215,TRUE,TRUE,TRUE,1.69E-07,0
39.20773128,39.20773129,90.122345,59.58177,90.12234624,59.58176931,1.24E-06,-6.93E-07,1.06E-08,90.122346,59.58177,FALSE,TRUE,FALSE,1.93E-06,1.00E-12
39.24344794,39.24344798,90.142395,59.618473,90.14239859,59.61847102,3.59E-06,-1.98E-06,3.57E-08,90.142399,59.618471,FALSE,FALSE,FALSE,5.58E-06,2.00E-11
39.26426272,39.26426268,90.154015,59.639984,90.15401181,59.63998575,-3.19E-06,1.75E-06,-3.67E-08,90.154012,59.639986,FALSE,FALSE,FALSE,4.95E-06,1.30E-11
39.26614605,39.26614605,90.15506,59.641937,90.15505997,59.64193702,-3.31E-08,2.30E-08,-3.11E-09,90.15506,59.641937,TRUE,TRUE,TRUE,5.61E-08,0
39.26676434,39.26676438,90.1554,59.64258,90.155404,59.64257782,4.00E-06,-2.18E-06,3.98E-08,90.1554,59.64258,TRUE,TRUE,TRUE,6.18E-06,0
39.29857053,39.29857055,90.173035,59.67565,90.17303699,59.67564893,1.99E-06,-1.07E-06,1.83E-08,90.173037,59.67565,FALSE,TRUE,FALSE,3.06E-06,4.00E-12
39.29934018,39.2993402,90.17346,59.676453,90.17346214,59.67645185,2.14E-06,-1.15E-06,1.98E-08,90.17346,59.676452,TRUE,FALSE,FALSE,3.28E-06,1.00E-12
39.29975847,39.2997585,90.17369,59.67689,90.17369317,59.67688829,3.17E-06,-1.71E-06,3.08E-08,90.17369,59.67689,TRUE,TRUE,TRUE,4.88E-06,0
39.34937393,39.34937398,90.20094,59.72892,90.20094531,59.7289172,5.31E-06,-2.80E-06,5.26E-08,90.20095,59.72892,FALSE,TRUE,FALSE,8.11E-06,1.00E-10
39.38679367,39.38679368,90.2213,59.7685,90.22130104,59.76849946,1.04E-06,-5.35E-07,8.07E-09,90.2213,59.7685,TRUE,TRUE,TRUE,1.57E-06,0
39.39638061,39.3963806,90.22649,59.778687,90.22648898,59.77868753,-1.02E-06,5.34E-07,-1.31E-08,90.22649,59.778688,TRUE,FALSE,FALSE,1.56E-06,1.00E-12
39.43972059,39.43972063,90.2498,59.824986,90.2498047,59.82498361,4.70E-06,-2.39E-06,4.51E-08,90.2498,59.824984,TRUE,FALSE,FALSE,7.08E-06,4.00E-12
39.48650322,39.48650323,90.27472,59.875393,90.27472102,59.87539249,1.02E-06,-5.05E-07,7.72E-09,90.27472,59.875392,TRUE,FALSE,FALSE,1.53E-06,1.00E-12
39.53644349,39.53644353,90.30103,59.9297,90.30103373,59.92969818,3.73E-06,-1.82E-06,3.43E-08,90.30103,59.9297,TRUE,TRUE,TRUE,5.54E-06,0
39.55394924,39.55394922,90.31019,59.948853,90.31018795,59.948854,-2.05E-06,9.97E-07,-2.25E-08,90.31019,59.948854,TRUE,FALSE,FALSE,3.05E-06,1.00E-12
39.59803436,39.59803435,90.333084,59.997368,90.33308334,59.99736832,-6.64E-07,3.20E-07,-8.81E-09,90.333083,59.997368,FALSE,TRUE,FALSE,9.84E-07,1.00E-12
